name,actor_num_movies,actor_profit_mean,actor_profit_std,actor_score_mean,actor_score_std
Annabeth Gish,1,1.1322021666666666,0.0,6.3,0.0
Philippe Noiret,1,1.6038126,0.0,8.5,0.0
Catherine Hicks,1,3.9107426666666667,0.0,6.6,0.0
Leslie Nielsen,6,1.4364084487520128,2.3464807051343146,6.05,1.2629330940315089
Hitoshi Takagi,1,7.257005405405406,0.0,8.2,0.0
Melanie Griffith,6,0.272153765079365,1.4670748013012205,6.233333333333333,0.3881580434135904
Jean-Claude Van Damme,18,2.908252428222517,5.0843127240781305,5.527777777777778,0.7458162173520764
Willem Dafoe,7,-0.5454171035971964,0.4450871339990421,6.785714285714286,0.6542898731412844
Pat Hingle,1,5.75686768,0.0,7.4,0.0
Glenn Close,6,0.7589553261858076,1.5431431247421676,6.316666666666666,0.9703951085339757
Geena Davis,3,-0.37663142234432234,0.6678859462542525,5.966666666666668,0.7371114795831991
Sonny Bono,1,2.336516,0.0,7.0,0.0
Jeremy Irons,6,-0.7542016945832395,0.2420143359842463,6.866666666666666,0.25819888974716126
Daniel Day-Lewis,9,0.9275927781741243,1.772162961301144,7.222222222222222,0.754615428178118
Shawnee Smith,1,-0.5658977368421053,0.0,6.5,0.0
Joey Lawrence,1,1.3919789032258065,0.0,6.7,0.0
John Neville,1,-0.826654021016513,0.0,7.2,0.0
Cassandra Peterson,1,-0.25383106666666666,0.0,6.6,0.0
Christine Ebersole,1,-0.5058375384615384,0.0,3.4,0.0
Steven Seagal,10,1.4227248224920634,1.7620112695593535,5.66,0.5460972644339306
Keenen Ivory Wayans,3,1.5853742844444445,1.959030465179692,6.066666666666666,0.5033222956847166
Lance Henriksen,2,-0.08368154761904761,0.47614607581990526,5.6,0.8485281374238571
Terry Kiser,1,5.846428928571428,0.0,5.3,0.0
Doug Bradley,1,3.030245,0.0,6.5,0.0
Amanda Donohoe,1,-0.524274,0.0,5.9,0.0
James Karen,1,0.4848264516129032,0.0,5.8,0.0
Tami Erin,1,-0.2860122,0.0,5.9,0.0
Carmen Maura,1,9.375898571428571,0.0,7.6,0.0
Cathy Podewell,1,1.5915866666666667,0.0,6.2,0.0
Heather O'Rourke,1,0.34423695238095237,0.0,4.7,0.0
William Ragsdale,1,-0.6021621333333333,0.0,5.9,0.0
Jackie Mason,1,-0.4100849,0.0,3.8,0.0
Laurence Fishburne,8,-0.041004999632867134,0.7862745586445798,6.15,0.7708992893275453
Fisher Stevens,1,0.4420058666666667,0.0,5.7,0.0
Bill Pullman,5,1.0072457845714287,2.331830130672531,6.62,0.6534523701081817
Jason Beghe,1,-0.236489,0.0,6.2,0.0
James Le Gros,1,1.427617,0.0,6.5,0.0
Carl Weathers,1,1.8938535714285714,0.0,5.4,0.0
Sidney Poitier,2,0.03443866666666667,1.2995217852736785,6.4,0.5656854249492379
George Dzundza,1,-0.9798745,0.0,7.3,0.0
Lukas Haas,1,-0.6372044680851063,0.0,6.7,0.0
Anthony Edwards,3,-0.7638641504504505,0.0726843086742179,6.166666666666667,0.7234178138070235
Scott Grimes,1,-0.15260155555555555,0.0,5.5,0.0
Eric Bogosian,1,-0.132857,0.0,7.3,0.0
Rubén Blades,1,-0.3715548181818182,0.0,6.9,0.0
Forest Whitaker,3,1.4858793148148148,3.012974058138161,6.766666666666667,0.7505553499465134
Cyndi Lauper,1,-0.8953438333333333,0.0,5.7,0.0
Robert Downey Jr.,19,2.2554588358022984,2.574506040181323,7.057894736842105,0.9233488503351293
Billy Crystal,8,2.4673779130925833,2.544502578969824,6.6,0.9651054716602591
Jennifer Rubin,1,1.4492745,0.0,5.6,0.0
Gena Rowlands,3,0.7957854779110445,2.0273017473631754,7.2,0.6557438524302001
Cliff De Young,1,-0.9932671666666667,0.0,5.4,0.0
Amy Irving,1,3.06560375,0.0,6.9,0.0
Jessica Lange,4,-0.5303606986288834,0.19176358908586189,6.125,0.4272001872658767
David Keith,1,-0.5761986923076923,0.0,5.7,0.0
Joanna Pacula,1,-0.6884753333333333,0.0,5.4,0.0
Tim Daly,1,-0.8904256666666667,0.0,5.8,0.0
Alan Boyce,1,-0.763357625,0.0,6.4,0.0
Theresa Russell,2,-0.8157358666666666,0.13924139317136344,5.800000000000001,0.14142135623730964
Hart Bochner,1,-0.6831055,0.0,7.0,0.0
Keanu Reeves,26,1.805971881259586,2.4972010137711758,6.642307692307693,0.8105174035999853
Jodi Benson,2,1.8448917196428574,3.44883590462099,7.0,0.8485281374238566
Ed Harris,4,0.1765806380952381,0.691481158119751,6.875,0.505799696849784
Danny Aiello,1,4.7377607692307695,0.0,8.0,0.0
James Spader,5,3.996273789999999,8.779225336601792,6.160000000000001,1.0212737145349429
Dale Midkiff,1,3.997403304347826,0.0,6.6,0.0
Julian Sands,3,-0.11963140476190474,0.7269102521246485,5.666666666666667,0.4618802153517005
Fred Savage,1,1.3798166666666667,0.0,6.1,0.0
'Weird Al' Yankovic,1,0.2314314,0.0,7.0,0.0
Dom DeLuise,1,0.9637700724637681,0.0,6.8,0.0
Nicole Kidman,19,0.9178522353195523,2.667223756094189,6.447368421052632,0.7662088640780742
Shelley Long,3,1.0469291666666665,1.7191479204951683,5.8999999999999995,0.17320508075688762
Morgan Freeman,11,3.048166046763143,5.744567838077414,6.909090909090909,0.8665501087121799
Greg Evigan,1,0.017903125,0.0,5.4,0.0
John Ritter,4,11.825487438571429,22.468946755690084,5.65,0.6137317546507322
Kenneth Branagh,7,0.8404476039826841,2.22067409012988,6.8428571428571425,0.7184639700016113
Jensen Daggett,1,1.8687952,0.0,4.6,0.0
Colin Firth,6,5.828032917841109,10.776617421046577,7.016666666666667,0.9537644712750977
Michael Murphy,1,2.3109398,0.0,5.5,0.0
Masatoshi Nagase,1,-0.44822392857142856,0.0,7.6,0.0
Sammi Davis,1,-0.9629570710613937,0.0,6.2,0.0
Christian Slater,7,0.10908706420608379,0.8743302376115952,5.942857142857142,1.7018197543190279
Martin Landau,2,-0.2177225052631579,0.2524318808501874,6.550000000000001,1.9091883092036785
Cybill Shepherd,1,0.017411875,0.0,6.5,0.0
Gabriel Damon,1,-0.9609142857142857,0.0,7.1,0.0
Ted Danson,1,0.694336076923077,0.0,6.3,0.0
Dick Durock,1,-0.951796,0.0,4.7,0.0
Bubba Smith,1,-0.03606525,0.0,4.4,0.0
Gary Graham,1,-0.8727023,0.0,5.4,0.0
Hulk Hogan,2,0.2232817875,1.115000744550913,4.1,0.4242640687119289
Terry O'Quinn,1,0.013197333333333333,0.0,5.7,0.0
Randy Quaid,1,-0.7098226666666667,0.0,6.1,0.0
Peter Boyle,1,-0.8290355,0.0,4.5,0.0
Stephen Caffrey,1,0.536651,0.0,7.6,0.0
Ron Fazio,1,-0.6552321739130434,0.0,5.1,0.0
Don Johnson,2,-0.6700388647214854,0.32586948113726133,6.25,0.21213203435596475
Kiefer Sutherland,4,0.6097321152815934,0.8486552630267067,5.824999999999999,0.6448514040717698
Lorraine Bracco,2,-0.8352555335403726,0.0450156026431901,6.95,0.0707106781186545
Jillian McWhirter,1,-0.9745583333333333,0.0,5.5,0.0
Emily Lloyd,1,-0.8037793888888889,0.0,5.9,0.0
Ron Silver,1,-0.18372936842105264,0.0,6.6,0.0
Keith Coogan,1,0.6307354,0.0,6.0,0.0
Cheech Marin,1,-0.6830281,0.0,4.8,0.0
Josef Sommer,1,-0.98908225,0.0,5.5,0.0
Macaulay Culkin,7,5.444745855795651,9.910084609525367,6.199999999999998,0.9110433579144299
Judith Hoag,1,13.960438148148148,0.0,6.8,0.0
Johnny Depp,31,1.1143670729501687,1.4518437256804768,6.94516129032258,0.6386646014288561
Tim Robbins,7,0.037762842619047644,0.8763120527596278,7.085714285714287,1.2075161440308937
Liam Neeson,20,2.5330610326821787,3.709614381047472,6.644999999999999,0.7877182237323191
Gabriel Byrne,2,-0.583380338095238,0.07599036834541258,6.300000000000001,1.979898987322333
Alex Vincent,1,1.7510465384615386,0.0,5.9,0.0
Richard Linklater,1,52.396,0.0,7.1,0.0
Craig Sheffer,2,1.2128465227272727,1.9900501801318298,6.85,0.4949747468305834
Michael Oliver,1,6.2270891,0.0,5.4,0.0
Bob Newhart,1,-0.0689513,0.0,6.9,0.0
Christopher Reid,3,4.403864488888889,4.584371226376249,5.966666666666666,0.6110100926607788
Tony Todd,2,0.8563708452380953,0.660474957749502,6.1,1.1313708498984762
Jonathan Brandis,1,-0.5174020277777778,0.0,5.2,0.0
Kate Hodge,1,1.882781,0.0,5.1,0.0
James Lorinz,1,-0.9179728,0.0,6.2,0.0
Andrew Dice Clay,1,0.0706751,0.0,6.4,0.0
Keely Christian,1,2.551414285714286,0.0,4.6,0.0
Akira Terao,1,-0.7524865833333333,0.0,7.8,0.0
Bradley Gregg,1,-0.5269432692307693,0.0,5.9,0.0
Dylan McDermott,2,2.630282625,0.2673137636762859,5.7,0.4242640687119283
Marlon Brando,2,-0.002669904166666681,1.1187183348827752,5.5,1.4142135623730951
David Andrews,1,0.10313247619047619,0.0,4.9,0.0
Debbie Harry,1,3.6641637142857144,0.0,6.3,0.0
Gérard Depardieu,2,0.272033644680851,1.5825405512889994,6.35,0.21213203435596412
Carolyn Farina,1,11.871704347826087,0.0,7.4,0.0
Aidan Quinn,1,-0.2110211,0.0,7.2,0.0
Patrick Bergin,2,-0.814119,0.03573151986691864,4.85,3.3234018715767735
Adrienne Shelly,1,-0.48942857142857144,0.0,7.4,0.0
Douglas Barr,1,4.123191,0.0,5.3,0.0
Ed Begley Jr.,1,-0.9028456,0.0,5.5,0.0
Dabney Coleman,1,-0.926235,0.0,6.0,0.0
Louis Tripp,1,-0.6872349230769231,0.0,4.8,0.0
Brian Dennehy,1,-0.8723759166666667,0.0,5.8,0.0
Kirstie Alley,1,0.1159333125,0.0,5.4,0.0
Cuba Gooding Jr.,7,1.7406049497616198,2.8708086806609927,6.214285714285714,1.0945753688509703
Anjelica Huston,2,2.7121224510638298,3.7777770204008765,6.85,0.07071067811865513
Susan Sarandon,7,1.608457475277621,0.9799757141913115,6.728571428571429,0.7364651739090943
Maribel Verdú,1,15.808346,0.0,7.6,0.0
Paige O'Hara,1,15.9987048,0.0,8.0,0.0
Kathy Bates,2,4.498022306818182,7.577646261328374,7.4,0.4242640687119289
Billy Campbell,1,0.3344016,0.0,6.5,0.0
Anna Chlumsky,1,2.4993999411764705,0.0,6.9,0.0
Julia Roberts,14,2.898524700407626,2.4065387491854513,6.1071428571428585,0.6438636808831816
Brian Krause,2,0.14512182727272727,1.2584554361564113,5.25,0.0707106781186545
John Turturro,1,-0.316229,0.0,7.7,0.0
Paige Turco,1,2.14627252,0.0,6.0,0.0
Robert Arkins,1,0.2432975,0.0,7.6,0.0
Wesley Snipes,14,0.8655033938510874,1.5865677468555555,6.057142857142857,0.5543038401930364
Brandon Quintin Adams,1,4.224525666666667,0.0,6.4,0.0
Justin Whalin,2,0.1683200829059829,0.5844067756268263,4.4,0.9899494936611661
Juliette Binoche,3,1.4843460014285714,3.209206115549749,7.333333333333333,0.23094010767585002
Brian Bosworth,1,-0.46165370588235294,0.0,6.0,0.0
Jason Patric,2,-0.520795974789916,0.07529592689644342,6.65,0.21213203435596412
David Morse,1,-0.9726964285714286,0.0,7.0,0.0
Kristy Swanson,2,0.3317852967032967,1.475218477272375,5.050000000000001,0.9192388155425116
Glen Campbell,1,-0.3523675,0.0,6.1,0.0
Scott Bakula,4,-0.15933655584490738,0.8630954054876009,5.9750000000000005,0.9215023964519391
Vanilla Ice,1,-0.8011563333333334,0.0,2.9,0.0
Ellen Barkin,2,-0.32229304999999997,0.6119550278868578,5.6,0.2828427124746186
Ed O'Neill,1,-0.7291806470588236,0.0,6.5,0.0
Bobcat Goldthwait,1,-0.9177835714285715,0.0,5.6,0.0
Brad Pitt,24,1.444017701662169,1.5589128997368453,7.05,0.7729109291165615
Edith Meeks,1,2.14912,0.0,6.4,0.0
John Goodman,7,3.0339183608177778,3.840361015964906,5.942857142857143,0.8462803768199261
Jeff Speakman,1,0.4061361,0.0,6.0,0.0
Claire Bloom,1,-0.7894922,0.0,6.8,0.0
Laura Dern,2,-0.5347066,0.5236211510309168,6.8,0.2828427124746193
Martin Short,4,-0.42585841409851793,0.6034998634080174,5.574999999999999,0.17078251276599307
Gregory Hines,1,-0.5806831538461539,0.0,4.9,0.0
Joe Pesci,6,0.37173750444063275,2.2155758256635196,5.866666666666667,1.0152175464730042
Cindy Williams,1,-0.1332316,0.0,4.9,0.0
Jeff Fahey,2,1.0644483,1.6201701503662447,5.5,0.141421356237309
Vincent Spano,1,-0.5516616666666667,0.0,7.3,0.0
Kevin Anderson,1,-0.9806311594202899,0.0,5.9,0.0
Madeleine Stowe,3,-0.2692638363636364,0.7340751913354457,6.166666666666667,0.9504384952922166
Peter Berg,2,-0.5292294785714285,0.23395493556287603,6.800000000000001,0.5656854249492379
Harvey Keitel,8,0.06268864443295742,0.8473717909332646,6.9125,0.8201698430377528
Virginia Madsen,2,5.028574083333333,2.445539998591043,6.25,0.49497474683058273
Scott Weinger,1,17.001793535714285,0.0,8.0,0.0
Whoopi Goldberg,5,2.182418019907834,2.8525760941272917,5.76,0.6580273550544843
Bridget Fonda,2,1.3129782982142857,0.9731335423357771,6.050000000000001,0.4949747468305834
Mike Myers,12,3.5887687735550204,3.224889818543466,6.233333333333333,1.2070499977091658
Sheryl Lee,1,-0.581501,0.0,7.3,0.0
Annabella Sciorra,2,3.0712656047008546,4.883614904692789,6.1,0.7071067811865476
Timothy Balme,1,-0.9191256666666666,0.0,7.5,0.0
Edward James Olmos,1,-0.182098125,0.0,7.2,0.0
Carlos Gallardo,1,290.56,0.0,6.9,0.0
Hugh Grant,12,6.018862364172623,15.60900991482295,6.566666666666667,0.7475211560804674
Edward Furlong,3,-0.11970569362745098,1.0954741654859985,6.066666666666667,1.0408329997330665
Samantha Mathis,1,0.36295391666666665,0.0,6.5,0.0
Brendan Fraser,15,0.9430604008756341,1.6356794335971658,5.733333333333334,0.9692903638868022
Omar Epps,2,2.015506142857143,1.433828502452701,6.699999999999999,0.5656854249492379
Victor Wong,2,1.5257637346153845,2.7376643614801934,4.949999999999999,0.4949747468305834
Terry Farrell,1,1.5069922,0.0,5.5,0.0
Terence Knox,1,6.756651111111111,0.0,4.3,0.0
Tilda Swinton,5,1.246655407142857,1.3967743853009664,7.1,0.3535533905932738
James Marshall,1,-0.53882795,0.0,6.5,0.0
Richard Kind,1,-0.554941375,0.0,5.4,0.0
George Strait,1,0.5164458,0.0,7.0,0.0
Stephen Dorff,4,-0.1573700955357143,0.8690815805053643,5.625,1.6214705259938174
Anne Parillaud,1,-0.75283605,0.0,6.2,0.0
Andy Garcia,4,-0.395621178422619,0.5177415136703208,6.775,0.4645786621588787
Hugh Laurie,1,-0.1882872,0.0,7.0,0.0
Marco Leonardi,1,9.8721005,0.0,7.1,0.0
Damon Wayans,4,0.35956908166666657,1.8015981380374937,5.725,0.6701989754294365
Bill Paxton,5,-0.17340694224500647,0.4600744609969728,6.2,1.2806248474865698
Brandon Lee,2,0.8198484934782608,0.5433416899687485,6.949999999999999,0.9192388155425116
Glenn Plummer,1,-0.656701,0.0,6.8,0.0
Dermot Mulroney,5,2.9480390901587303,4.642782866544672,6.32,0.19235384061671346
Mary McDonnell,1,0.44583153153153154,0.0,7.4,0.0
Ray Liotta,5,-0.31372569378399373,0.7424953311294028,6.040000000000001,0.7797435475847169
Armand Assante,1,-0.5650214193548387,0.0,6.4,0.0
Mike Dytri,1,29.417892748912994,0.0,6.5,0.0
Robert John Burke,3,-0.2214389964349376,0.912892110264857,5.7,1.5524174696260027
Andie MacDowell,2,-0.7977124166666667,0.25020007073018363,6.05,1.4849242404917495
Penelope Ann Miller,2,-0.43239197692307696,0.39782842479750313,5.449999999999999,0.4949747468305834
Jason London,1,0.15841144927536233,0.0,7.6,0.0
Holly Hunter,2,2.308376082142857,3.4399580047318783,7.1,0.7071067811865476
Danny Elfman,1,4.082847055555556,0.0,8.0,0.0
Thomas Ian Nicholas,2,2.2719284666666666,3.363208212121409,5.4,0.9899494936611661
Damian Chapa,1,-0.8715262,0.0,8.0,0.0
Tyrin Turner,1,6.974877714285714,0.0,7.5,0.0
Kate Maberly,1,0.7322970555555556,0.0,7.3,0.0
Jason James Richter,1,6.68493125,0.0,6.0,0.0
Anthony Hopkins,16,0.26859939128905846,0.9952940996105273,6.793749999999999,0.606045927852557
D.B. Sweeney,2,1.0347057137254903,1.002680593543588,6.5,0.0
Sharon Stone,4,0.0454164417410714,1.257679235148446,5.2250000000000005,0.8732124598286491
Warwick Davis,2,4.319011055555556,5.923716427279604,4.699999999999999,0.14142135623730964
Angela Bassett,3,1.3130732083333332,0.3249686814034973,6.8,0.9539392014169457
Kent McCord,1,-0.9728965,0.0,5.9,0.0
Joe Mantegna,1,-0.39446808333333333,0.0,7.4,0.0
John D. LeMay,1,4.311689333333334,0.0,4.2,0.0
Diedrich Bader,1,1.2962088,0.0,5.0,0.0
Charles Grodin,2,2.9438000666666664,5.57068763135055,5.25,0.49497474683058273
Federico Luppi,1,-0.689304,0.0,6.7,0.0
Elias Koteas,1,1.013029,0.0,4.8,0.0
Gabrielle Anwar,1,-0.9670101538461539,0.0,6.0,0.0
Shane McDermott,1,0.096255,0.0,6.3,0.0
Jason Scott Lee,3,1.0510189947089945,2.294052230449933,6.466666666666666,0.5033222956847166
Janet Jackson,3,1.2692592634920636,0.6666468778591695,5.633333333333333,0.8082903768654758
Tamlyn Tomita,1,1.9910123636363637,0.0,7.7,0.0
Kevin Conroy,2,0.10703376190476191,0.2373518395007696,7.1,0.9899494936611661
Ashley Judd,6,1.133558837047389,1.2969458109575944,6.283333333333334,0.5946988033169958
Will Smith,23,2.5737550073903805,2.4474498024844924,6.708695652173913,0.6444963103627096
Leslie Cheung,2,-0.16493924404761906,0.9837142176467257,7.9,0.2828427124746186
Jesse Bradford,3,0.6949840737179486,1.654035887028741,5.8999999999999995,1.3000000000000003
Karen Allen,1,-0.5760909166666667,0.0,4.6,0.0
Elijah Wood,10,3.340192930388575,4.571036717805781,7.0,1.4598325626972128
Mark Dacascos,1,-0.4527715,0.0,6.6,0.0
Chris Rock,7,1.5364791812668963,2.231813094524352,5.928571428571429,0.607492896293956
Jason Priestley,1,-0.8022653846153847,0.0,5.1,0.0
Hiep Thi Le,1,-0.8222742727272727,0.0,6.8,0.0
Alan Arkin,1,0.6561011111111111,0.0,6.6,0.0
Michael Crawford,1,-0.4936883076923077,0.0,6.5,0.0
Uma Thurman,7,1.4924706125624376,2.361401790709996,6.285714285714286,1.3752921767495703
Andrew Lowery,1,-0.7220013333333334,0.0,5.4,0.0
Rongguang Yu,1,0.33590036363636366,0.0,7.5,0.0
Otto Sander,1,-0.9228138095238095,0.0,7.3,0.0
Rebecca De Mornay,2,0.488560890625,0.5896671061127882,5.4,0.2828427124746186
Winston Chao,1,5.933459,0.0,7.6,0.0
Paul Gross,1,-0.42563935714285717,0.0,6.0,0.0
Diane Ladd,1,1.063504705882353,0.0,3.6,0.0
Tatsuo Matsumura,1,-0.9999499159663866,0.0,7.3,0.0
Roberto Benigni,2,4.801229445000001,8.066261499329702,6.25,3.323401871576773
Darci Kistler,1,-0.8884213684210527,0.0,5.9,0.0
Brad Johnson,1,-0.999406,0.0,4.5,0.0
Larry B. Scott,1,-0.7661757661757662,0.0,7.2,0.0
Jacob Tierney,1,-0.9088766666666667,0.0,5.7,0.0
Jim Carrey,22,3.443860226711074,3.8995396045228827,6.75909090909091,0.626904026154449
Travis Tedford,1,1.9264470434782608,0.0,6.3,0.0
Woody Harrelson,7,0.032831296142901624,0.9192106618066531,6.614285714285716,0.6817344825970771
Melanie Lynskey,1,-0.390173,0.0,7.3,0.0
Brian O'Halloran,2,60.052876659259255,78.70896353994418,7.5,0.2828427124746193
Linda Fiorentino,1,1.3370412,0.0,7.1,0.0
Patrick Stewart,9,1.8977931746150647,0.9601298168719803,6.955555555555556,0.6207074816512024
Lara Flynn Boyle,1,-0.649429125,0.0,6.2,0.0
Renée Zellweger,8,3.2729249796169113,3.992748672176917,6.137499999999999,1.2188255471090663
Pat Morita,1,0.3230294166666667,0.0,4.5,0.0
Toni Collette,2,3.8721094000000003,4.457398067532439,7.25,0.0707106781186545
Dana Delany,1,-0.7263372,0.0,4.3,0.0
Tim Allen,9,2.061560296493784,3.430342018420041,5.7333333333333325,0.9137833441248532
Kerry Fox,1,-0.1681724,0.0,7.3,0.0
Ralph Fiennes,9,1.3616278909752864,3.235511668888669,6.9,1.2278029157808674
Robert Patrick,1,-0.701744076433121,0.0,3.8,0.0
Jeremy Piven,3,0.8126603137254902,1.4337324264392977,6.366666666666667,0.4932882862316248
Massimo Troisi,1,6.29964,0.0,7.7,0.0
Luke Perry,1,1.8033422857142858,0.0,6.6,0.0
Nigel Hawthorne,1,-0.7687525774772827,0.0,7.2,0.0
Jeni Courtney,1,1.0530896666666667,0.0,7.5,0.0
Duane Martin,1,3.6263771428571427,0.0,6.6,0.0
G.W. Bailey,1,-0.9796375806451613,0.0,3.5,0.0
Sophia Loren,1,-0.37218594444444447,0.0,5.2,0.0
Alfre Woodard,1,-0.025509928571428572,0.0,7.0,0.0
Jeremy Davies,2,2.4059639375,4.798025068868545,6.1,0.2828427124746186
Jack Palance,1,-0.7828520444444445,0.0,6.5,0.0
Allen Payne,2,0.6898723904761905,1.8228029458955004,5.75,1.2020815280171302
Rupert Everett,3,-0.13712123015873018,0.6950497224487009,6.8999999999999995,0.17320508075688762
Chris Elliott,1,-0.5930601111111111,0.0,5.3,0.0
Denis Leary,2,2.767905148690293,3.8579442099947365,7.2,0.4242640687119283
Harley Jane Kozak,1,-0.7588937692307692,0.0,5.2,0.0
Tim Roth,3,0.29350000563607087,0.9525133131007967,7.2,0.7810249675906652
Sean Nelson,1,1.3127474285714287,0.0,7.6,0.0
Kevin Spacey,10,2.921453634874431,7.090644472120619,7.4799999999999995,0.6460134157533676
Jennifer Jason Leigh,2,-0.8111035,0.16614817326862188,6.35,0.07071067811865513
Taylor Nichols,1,1.2709290625,0.0,7.0,0.0
Katrin Cartlidge,1,-0.5979752631578947,0.0,8.0,0.0
Nikita Mikhalkov,1,-0.17376392857142858,0.0,7.9,0.0
Brian Benben,1,-0.912209,0.0,6.2,0.0
Adam Beach,2,0.7733775572916667,2.2617566190281075,6.6,0.8485281374238571
Alicia Silverstone,3,0.8169563055555557,2.5391496652296786,5.8,0.8717797887081346
Laura Linney,3,5.6831892084210525,3.2709410065019147,6.466666666666666,1.1676186592091329
Leo Fitzpatrick,1,3.9414773333333333,0.0,7.1,0.0
Antonio Banderas,10,1.0646582656972878,1.4114065736991406,6.290000000000001,0.9768998583955949
Shannen Doherty,1,-0.734679875,0.0,7.1,0.0
Elizabeth Berkley,1,-0.5475861333333333,0.0,4.9,0.0
Ice Cube,10,2.9879021228124016,2.408880186361409,5.840000000000001,0.8002777295692067
Emma Thompson,5,3.9942217917142857,2.2426729859984307,6.88,0.6870225614927069
Leonardo DiCaprio,20,2.8355321886273264,2.7937469551459646,7.5,0.6973634557916583
Adam Sandler,28,2.075135665485524,2.06383687855609,6.1499999999999995,0.8167233540416468
Karan Ashley,1,2.3216597,0.0,5.2,0.0
Pierce Brosnan,13,1.0589698811622505,1.5014243810254089,6.430769230769231,0.36829475375170045
Natasha Henstridge,2,0.8698234714285714,1.93667583273315,5.35,0.6363961030678924
Jonny Lee Miller,1,-0.6218136,0.0,6.2,0.0
Lori Petty,1,-0.8374202,0.0,5.4,0.0
Bill Farmer,1,0.9638109444444445,0.0,6.9,0.0
Sandra Bullock,20,3.2299255578075865,3.7991835149524613,6.029999999999999,0.7867989778710617
James Cromwell,1,7.4711636666666665,0.0,6.8,0.0
Ron Perlman,3,0.19497962099425628,0.9783716943235861,7.1000000000000005,0.360555127546399
Mary Steenburgen,1,2.248648,0.0,6.6,0.0
Liesel Matthews,1,-0.41085594117647056,0.0,7.7,0.0
David Caruso,3,-0.45152263888888894,0.464309443086915,5.866666666666667,0.5507570547286105
Larenz Tate,2,0.8464964,0.8035865517319837,7.15,0.3535533905932738
Schuyler Fisk,1,0.49015015384615385,0.0,5.8,0.0
Whitney Houston,1,4.09075975,0.0,6.0,0.0
Heather Matarazzo,1,4.71127375,0.0,7.4,0.0
Hal Scardino,1,-0.20764153333333332,0.0,6.0,0.0
Billy Zane,2,0.0036024000000000056,0.8748885125410666,5.85,1.2020815280171309
Steve Buscemi,4,0.4870388076923077,0.7288200357742521,7.2749999999999995,0.1707825127659934
Clarence Williams III,1,0.972988,0.0,6.4,0.0
Predrag 'Miki' Manojlovic,1,-0.9877798571428571,0.0,8.1,0.0
William Baldwin,2,-0.8738682734782609,0.14786707787303294,5.1,1.1313708498984762
Julianne Moore,10,0.8180465839540639,2.6397662508587056,6.81,0.7622335600063804
Mark Rylance,2,0.03886551155041948,0.5030785883707645,6.6,0.2828427124746186
Jimmy Smits,1,1.0144314545454545,0.0,7.3,0.0
Jack Mulcahy,1,42.8088487394958,0.0,6.6,0.0
Parker Posey,2,0.7832523333333333,1.9316474347877253,6.55,0.0707106781186545
Peter Gallagher,1,-0.9175349230769231,0.0,6.1,0.0
Sinbad,1,1.5071672380952381,0.0,6.0,0.0
Aida Mohammadkhani,1,5.166266666666667,0.0,7.7,0.0
Laurel Holloman,1,7.841632,0.0,6.5,0.0
Sean Young,1,-0.6546225,0.0,4.5,0.0
Shar-Ron Corley,1,-0.2868984,0.0,6.7,0.0
Patricia Arquette,2,0.6671794257871064,2.00418760063416,6.4,0.2828427124746186
Michael Jordan,1,1.880229275,0.0,6.5,0.0
Neve Campbell,5,3.5858504373809525,5.137618749497704,6.4,0.5099019513592785
William H. Macy,2,4.964549910714286,3.810320778133621,7.5,0.8485281374238566
Helen Hunt,1,4.374690478260869,0.0,6.4,0.0
Matthew McConaughey,25,1.0451812344662261,2.6412313525845597,6.468,0.884929375713113
Robin Tunney,1,0.6546624,0.0,6.4,0.0
Luke Wilson,4,0.033583085119047645,1.7383142177066637,6.725,0.4991659710623978
Jennifer Tilly,3,0.6472099955555556,0.6950915643464728,5.833333333333333,1.305118130030126
Billy Bob Thornton,8,4.486203335751778,8.462226034969635,6.725,0.9721111047611791
David Thewlis,2,-0.025947387500000016,0.37708853824392197,5.9,1.979898987322333
Vince Vaughn,9,2.6652707454841202,7.196363264726468,5.855555555555555,0.7812027763505311
Shawn Wayans,2,2.5690524004934208,2.749231864219046,5.55,1.4849242404917495
Philip Baker Hall,1,-0.9258136666666666,0.0,7.2,0.0
Tony Shalhoub,2,1.2795308594657375,0.9183073234944776,6.449999999999999,1.2020815280171309
Jada Pinkett Smith,1,3.6212095555555557,0.0,6.9,0.0
Paul Terry,1,-0.2382598157894737,0.0,6.7,0.0
Pauly Shore,1,-0.10482566666666666,0.0,4.4,0.0
Gwyneth Paltrow,7,1.861769944761905,4.003898159041055,6.4,0.5972157622389639
Naveen Andrews,1,0.36969833333333335,0.0,6.0,0.0
Christopher Guest,1,-0.2690045,0.0,7.5,0.0
Timothy Spall,2,0.6489044444444445,1.8847450419916219,7.75,0.3535533905932738
Mike Judge,1,4.2598655,0.0,6.8,0.0
Pamela Anderson,1,-0.5784873333333334,0.0,3.4,0.0
Reese Witherspoon,15,1.3775818834410614,2.1554074870546187,6.206666666666666,0.7215723571941117
Shaquille O'Neal,2,-0.473100575,0.5939183248890467,2.95,0.07071067811865482
Kelsey Grammer,2,1.750478899641577,2.176570195268476,5.65,0.7778174593052027
Edward Burns,4,0.6744749941964285,1.1317735189721256,5.225,1.3326039671760448
Geoffrey Rush,3,2.009665749112749,3.063280688181909,6.866666666666667,1.115048578911849
Michelle Trachtenberg,2,1.3021326111111111,0.12439697480604198,5.25,0.9192388155425123
